3	15
6	11
7	68
10	56
12	41
13	48
14	26
16	114
17	68
19	11
21	198
22	60
23	41
24	48
25	67
26	21
27	157
28	27
30	67
31	60
32	40
33	29
34	36
35	124
36	49
37	45
38	1
39	77
40	8
41	104
42	18
43	28
44	8
45	21
46	13
47	15
48	12
49	47
50	4
51	15
53	49
55	20
57	29
58	1
59	13
60	1
61	2
63	4
64	1
65	0
66	1
67	5
69	2
71	8
73	4
75	3
77	4
79	0
81	1
82	1
83	0
85	0
89	0
91	1
93	0
97	0
99	0
103	0
107	0
109	0
121	0
125	0
143	0
