4,82	0,048828125	15,283203125
5,23	0,09765625	15,771484375
6,05	0,048828125	13,720703125
202,0	0	3,02734375
202,41	0,048828125	10,400390625
203,23	0,048828125	5,56640625
203,41	0,146484375	4,833984375
203,64	0,09765625	5,2734375
204,0	0,048828125	0,390625
204,64	0,146484375	8,69140625
204,82	0,1953125	3,22265625
205,23	0,048828125	1,806640625
205,82	0,09765625	0,29296875
206,05	0,048828125	1,220703125
206,46	0	0,439453125
206,64	0,48828125	1,26953125
206,82	0	0,537109375
207,05	0,537109375	2,1484375
207,23	0,29296875	0,48828125
207,28	0	0,48828125
208,46	0,1953125	0,341796875
209,28	0,09765625	0,29296875
209,69	0	0,146484375
400,0	0	0,390625
401,0	0,09765625	0,390625
401,41	0,048828125	0,146484375
402,23	0	0,29296875
402,41	0	0,244140625
403,23	0	0,146484375
403,41	0	0,09765625
403,64	0	0,146484375
403,82	0,048828125	0
404,23	0,048828125	0
404,41	0,048828125	0
404,64	0,09765625	0,1953125
405,05	0	0,09765625
405,46	0	0,048828125
405,64	0,146484375	0,09765625
405,82	0,29296875	0,048828125
406,05	0,146484375	0
406,64	0,29296875	0
406,87	0,09765625	0,1953125
407,05	0,1953125	0,341796875
407,87	0,1953125	0,09765625
408,28	0,048828125	0,048828125
408,64	0,146484375	0,048828125
409,05	1,220703125	0,09765625
409,23	0,390625	0,048828125
409,46	1,07421875	0,048828125
409,64	0,09765625	0
409,87	0,1953125	0,048828125
410,05	0,1953125	0
410,46	0,537109375	0
410,69	0,09765625	0
411,28	0,09765625	0,048828125
411,69	0,146484375	0,09765625
412,1	0,048828125	0
600,0	0	0,09765625
603,41	0,1953125	0,048828125
604,0	0	0,048828125
604,41	0,1953125	0
604,64	0	0,09765625
604,82	0,390625	0
605,64	0,1953125	0,048828125
606,05	0,390625	0,09765625
606,64	0,048828125	0
606,82	0,048828125	0
606,87	0,09765625	0,048828125
607,05	0,048828125	0,048828125
607,28	0	0,048828125
608,05	0,48828125	0
608,23	0,341796875	0
608,64	0,244140625	0
609,46	1,171875	0
609,87	0,244140625	0
610,69	0,244140625	0
612,46	0,78125	0
612,87	0,68359375	0
613,69	0,68359375	0
806,41	0,1953125	0
806,82	0,29296875	0
807,05	0,09765625	0
807,87	0,1953125	0
808,05	1,220703125	0,1953125
808,28	0,1953125	0
808,46	0,390625	0
808,87	0,048828125	0
809,05	0,48828125	0
809,28	0,78125	0,09765625
809,46	0,29296875	0
809,69	0,244140625	0
811,05	0,537109375	0
811,46	2,490234375	0
811,64	0,5859375	0
811,87	1,806640625	0
812,28	0,341796875	0
812,46	0,390625	0
812,87	0,68359375	0
813,1	1,3671875	0
813,28	1,171875	0
813,69	0,341796875	0
814,1	0,634765625	0
1010,05	0,48828125	0
1010,23	1,025390625	0
1010,46	0,5859375	0
1011,05	0,341796875	0
1011,28	0,537109375	0
1011,46	1,904296875	0
1011,69	1,3671875	0
1011,87	0,341796875	0
1012,28	0,537109375	0
1012,69	0,634765625	0
1013,1	0,537109375	0
1208,82	0,29296875	0
1209,28	0,439453125	0
1211,28	0,439453125	0
1211,46	0,341796875	0
1212,1	0,244140625	0
1214,87	5,6640625	0
1215,28	2,1484375	0
1215,69	3,125	0
1216,1	2,880859375	0
1216,51	2,1484375	0
1413,28	0,341796875	0
1413,46	1,171875	0
1413,64	0,634765625	0
1414,1	1,3671875	0
1414,69	1,26953125	0
1414,87	2,9296875	0
1415,51	1,46484375	0
1416,1	2,587890625	0
1818,1	4,296875	0
1818,28	5,6640625	0
1818,92	2,1484375	0
1819,51	9,9609375	0
2422,92	10,05859375	0
